Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status,LoanAmount_log,ApplicantIncome_log,TotalIncome,TotalIncome_log,LoanAmount_sqrt,EMI,Loan_Income_Ratio
LP002740,Male,1,3+,Graduate,0,6417,0.0,157.0,180.0,1.0,Rural,1,5.062595033026967,8.766861821669803,6417.0,8.766861821669803,12.529964086141668,0.8722222222222222,0.0001359236749606081
LP002741,Female,1,1,Graduate,0,4608,2845.0,140.0,180.0,1.0,Semiurban,1,4.948759890378168,8.435766192720509,7453.0,8.916506080039204,11.832159566199232,0.7777777777777778,0.00010435767848890082
LP002743,Female,0,0,Graduate,0,2138,0.0,99.0,360.0,0.0,Semiurban,0,4.605170185988092,7.668093709082406,2138.0,7.668093709082406,9.9498743710662,0.275,0.00012862488306828812
LP002753,Female,0,1,Graduate,0,3652,0.0,95.0,360.0,1.0,Semiurban,1,4.564348191467836,8.203304026795282,3652.0,8.203304026795282,9.746794344808963,0.2638888888888889,7.225873189728612e-05
LP002755,Male,1,1,Not Graduate,0,2239,2524.0,128.0,360.0,1.0,Urban,1,4.859812404361672,7.7142311448490855,4763.0,8.46884293047519,11.313708498984761,0.35555555555555557,7.464949728229174e-05
LP002757,Female,1,0,Not Graduate,0,3017,663.0,102.0,360.0,1.0,Semiurban,1,4.634728988229636,8.012349639327795,3680.0,8.210939733379021,10.099504938362077,0.2833333333333333,7.69927536231884e-05
LP002767,Male,1,0,Graduate,0,2768,1950.0,155.0,360.0,1.0,Rural,1,5.049856007249537,7.926241523170962,4718.0,8.459352191726387,12.449899597988733,0.4305555555555556,9.12580660355141e-05
LP002768,Male,0,0,Not Graduate,0,3358,0.0,80.0,36.0,1.0,Semiurban,0,4.394449154672439,8.119398589612294,3358.0,8.119398589612294,8.94427190999916,2.2222222222222223,0.0006617695718350871
LP002772,Male,0,0,Graduate,0,2526,1783.0,145.0,360.0,1.0,Rural,1,4.983606621708336,7.834788107388194,4309.0,8.368693183097793,12.041594578792296,0.4027777777777778,9.347360821020603e-05
LP002776,Female,0,0,Graduate,0,5000,0.0,103.0,360.0,0.0,Semiurban,0,4.6443908991413725,8.517393171418904,5000.0,8.517393171418904,10.14889156509222,0.2861111111111111,5.722222222222222e-05
LP002777,Male,1,0,Graduate,0,2785,2016.0,110.0,360.0,1.0,Rural,1,4.709530201312334,7.932362154339751,4801.0,8.4767877767812,10.488088481701515,0.3055555555555556,6.36441482098637e-05
LP002778,Male,1,2,Graduate,1,6633,0.0,128.0,360.0,0.0,Rural,0,4.859812404361672,8.799963219506997,6633.0,8.799963219506997,11.313708498984761,0.35555555555555557,5.3604033703536195e-05
LP002784,Male,1,1,Not Graduate,0,2492,2375.0,128.0,360.0,1.0,Rural,1,4.859812404361672,7.821242083523558,4867.0,8.490438454107418,11.313708498984761,0.35555555555555557,7.30543570075109e-05
LP002785,Male,1,1,Graduate,0,3333,3250.0,158.0,360.0,1.0,Urban,1,5.0689042022202315,8.111928063310739,6583.0,8.792397742356906,12.569805089976535,0.4388888888888889,6.667004236501426e-05
LP002788,Male,1,0,Not Graduate,0,2454,2333.0,181.0,360.0,0.0,Urban,0,5.204006687076795,7.805882040228621,4787.0,8.473868066677865,13.45362404707371,0.5027777777777778,0.00010502982614952534
LP002789,Male,1,0,Graduate,0,3593,4266.0,132.0,180.0,0.0,Rural,0,4.890349128221754,8.187021067343505,7859.0,8.969541885423252,11.489125293076057,0.7333333333333333,9.33112779403656e-05
LP002792,Male,1,1,Graduate,0,5468,1032.0,26.0,360.0,1.0,Semiurban,1,3.295836866004329,8.606851063346772,6500.0,8.77971129020447,5.0990195135927845,0.07222222222222222,1.111111111111111e-05
LP002794,Female,0,0,Graduate,0,2667,1625.0,84.0,360.0,1.0,Urban,1,4.442651256490317,7.889084407035514,4292.0,8.36474106822456,9.16515138991168,0.23333333333333334,5.4364709537123334e-05
LP002795,Male,1,3+,Graduate,1,10139,0.0,260.0,360.0,1.0,Semiurban,1,5.564520407322694,9.224243277145174,10139.0,9.224243277145174,16.1245154965971,0.7222222222222222,7.123209608661823e-05
LP002798,Male,1,0,Graduate,0,3887,2669.0,162.0,360.0,1.0,Semiurban,1,5.093750200806762,8.265650165580329,6556.0,8.788288460263619,12.727922061357855,0.45,6.863941427699817e-05
LP002804,Female,1,0,Graduate,0,4180,2306.0,182.0,360.0,1.0,Semiurban,1,5.209486152841421,8.338305731356565,6486.0,8.777555453213056,13.490737563232042,0.5055555555555555,7.794566073937027e-05
LP002807,Male,1,2,Not Graduate,0,3675,242.0,108.0,360.0,1.0,Semiurban,1,4.6913478822291435,8.209580483475577,3917.0,8.273336598504486,10.392304845413264,0.3,7.658922644881286e-05
LP002813,Female,1,1,Graduate,1,19484,0.0,600.0,360.0,1.0,Semiurban,1,6.398594934535208,9.87740021777281,19484.0,9.87740021777281,24.49489742783178,1.6666666666666667,8.55402723602272e-05
LP002820,Male,1,0,Graduate,0,5923,2054.0,211.0,360.0,1.0,Rural,1,5.356586274672012,8.68676717538769,7977.0,8.984443032465352,14.52583904633395,0.5861111111111111,7.347512988731492e-05
LP002821,Male,0,0,Not Graduate,1,5800,0.0,132.0,360.0,1.0,Semiurban,1,4.890349128221754,8.665785595466064,5800.0,8.665785595466064,11.489125293076057,0.36666666666666664,6.32183908045977e-05
LP002832,Male,1,2,Graduate,0,8799,0.0,258.0,360.0,0.0,Urban,0,5.556828061699537,9.082507000466299,8799.0,9.082507000466299,16.06237840420901,0.7166666666666667,8.144864946774255e-05
LP002833,Male,1,0,Not Graduate,0,4467,0.0,120.0,360.0,1.0,Rural,1,4.795790545596741,8.404696160189092,4467.0,8.404696160189092,10.954451150103322,0.3333333333333333,7.462129691814043e-05
LP002836,Male,0,0,Graduate,0,3333,0.0,70.0,360.0,1.0,Urban,1,4.2626798770413155,8.111928063310739,3333.0,8.111928063310739,8.366600265340756,0.19444444444444445,5.833916725005834e-05
LP002837,Male,1,3+,Graduate,0,3400,2500.0,123.0,360.0,0.0,Rural,0,4.820281565605037,8.131824785007195,5900.0,8.682877107057168,11.090536506409418,0.3416666666666667,5.790960451977401e-05
LP002840,Female,0,0,Graduate,0,2378,0.0,9.0,360.0,1.0,Urban,0,2.302585092994046,7.774435510302958,2378.0,7.774435510302958,3.0,0.025,1.0513036164844408e-05
LP002841,Male,1,0,Graduate,0,3166,2064.0,104.0,360.0,0.0,Urban,0,4.653960350157523,8.06054004653864,5230.0,8.562357743370612,10.198039027185569,0.28888888888888886,5.5236881240705325e-05
LP002842,Male,1,1,Graduate,0,3417,1750.0,186.0,360.0,1.0,Urban,1,5.231108616854587,8.136810863675537,5167.0,8.550241045462437,13.638181696985855,0.5166666666666667,9.999354880330302e-05
LP002847,Male,1,0,Graduate,0,5116,1451.0,165.0,360.0,0.0,Urban,0,5.111987788356544,8.540323608805092,6567.0,8.789964651132264,12.84523257866513,0.4583333333333333,6.979341150195422e-05
LP002855,Male,1,2,Graduate,0,16666,0.0,275.0,360.0,1.0,Urban,1,5.62040086571715,9.721185995542177,16666.0,9.721185995542177,16.583123951777,0.7638888888888888,4.583516674000293e-05
LP002862,Male,1,2,Not Graduate,0,6125,1625.0,187.0,480.0,1.0,Semiurban,0,5.236441962829949,8.72029728739272,7750.0,8.955577146281511,13.674794331177344,0.38958333333333334,5.0268817204301076e-05
LP002863,Male,1,3+,Graduate,0,6406,0.0,150.0,360.0,1.0,Semiurban,0,5.017279836814924,8.765146421639022,6406.0,8.765146421639022,12.24744871391589,0.4166666666666667,6.504318867728172e-05
LP002868,Male,1,2,Graduate,0,3159,461.0,108.0,84.0,1.0,Urban,1,4.6913478822291435,8.058327306580958,3620.0,8.19450550976564,10.392304845413264,1.2857142857142858,0.0003551696921862668
LP002872,Male,1,0,Graduate,0,3087,2210.0,136.0,360.0,0.0,Semiurban,0,4.919980925828125,8.035278911144667,5297.0,8.575084669832014,11.661903789690601,0.37777777777777777,7.131919535166656e-05
LP002874,Male,0,0,Graduate,0,3229,2739.0,110.0,360.0,1.0,Urban,1,4.709530201312334,8.080237416216702,5968.0,8.69433468816865,10.488088481701515,0.3055555555555556,5.11989871909443e-05
LP002877,Male,1,1,Graduate,0,1782,2232.0,107.0,360.0,1.0,Rural,1,4.68213122712422,7.48605261786314,4014.0,8.297792626380861,10.344080432788601,0.2972222222222222,7.404639317942756e-05
LP002888,Male,0,0,Graduate,0,3182,2917.0,161.0,360.0,1.0,Urban,1,5.087596335232384,8.065579427282092,6099.0,8.716044050161402,12.68857754044952,0.44722222222222224,7.33271392395839e-05
LP002892,Male,1,2,Graduate,0,6540,0.0,205.0,360.0,1.0,Semiurban,1,5.327876168789581,8.785845337961213,6540.0,8.785845337961213,14.317821063276353,0.5694444444444444,8.707101597009854e-05
LP002893,Male,0,0,Graduate,0,1836,33837.0,90.0,360.0,1.0,Urban,0,4.51085950651685,7.515889085215125,35673.0,10.482177411118249,9.486832980505138,0.25,7.008101365178146e-06
LP002894,Female,1,0,Graduate,0,3166,0.0,36.0,360.0,1.0,Semiurban,1,3.6109179126442243,8.06054004653864,3166.0,8.06054004653864,6.0,0.1,3.158559696778269e-05
LP002898,Male,1,1,Graduate,0,1880,0.0,61.0,360.0,1.0,Rural,0,4.127134385045092,7.53955882930103,1880.0,7.53955882930103,7.810249675906654,0.16944444444444445,9.013002364066194e-05
LP002911,Male,1,1,Graduate,0,2787,1917.0,146.0,360.0,0.0,Rural,0,4.990432586778736,7.933079771880415,4704.0,8.45638105201948,12.083045973594572,0.40555555555555556,8.621504157218443e-05
LP002912,Male,1,1,Graduate,0,4283,3000.0,172.0,84.0,1.0,Rural,0,5.153291594497779,8.36264243156764,7283.0,8.8934354408475,13.114877048604,2.0476190476190474,0.00028115049397487953
LP002916,Male,1,0,Graduate,0,2297,1522.0,104.0,360.0,1.0,Urban,1,4.653960350157523,7.739794458408701,3819.0,8.24800570160062,10.198039027185569,0.28888888888888886,7.564516598295073e-05
LP002917,Female,0,0,Not Graduate,0,2165,0.0,70.0,360.0,1.0,Semiurban,1,4.2626798770413155,7.680637427560936,2165.0,7.680637427560936,8.366600265340756,0.19444444444444445,8.981267641775726e-05
LP002925,Male,0,0,Graduate,0,4750,0.0,94.0,360.0,1.0,Semiurban,1,4.553876891600541,8.46611040118692,4750.0,8.46611040118692,9.695359714832659,0.2611111111111111,5.497076023391813e-05
LP002926,Male,1,2,Graduate,1,2726,0.0,106.0,360.0,0.0,Semiurban,0,4.672828834461906,7.910957382845589,2726.0,7.910957382845589,10.295630140987,0.29444444444444445,0.00010801336920192386
LP002928,Male,1,0,Graduate,0,3000,3416.0,56.0,180.0,1.0,Semiurban,1,4.04305126783455,8.006700845440367,6416.0,8.766705997750515,7.483314773547883,0.3111111111111111,4.8489886395123306e-05
LP002931,Male,1,2,Graduate,1,6000,0.0,205.0,240.0,1.0,Semiurban,0,5.327876168789581,8.699681400989514,6000.0,8.699681400989514,14.317821063276353,0.8541666666666666,0.00014236111111111112
LP002933,Male,0,3+,Graduate,1,9357,0.0,292.0,360.0,1.0,Semiurban,1,5.680172609017068,9.143986871426161,9357.0,9.143986871426161,17.08800749063506,0.8111111111111111,8.668495362948713e-05
LP002936,Male,1,0,Graduate,0,3859,3300.0,142.0,180.0,1.0,Rural,1,4.962844630259907,8.258422462458876,7159.0,8.87626525995469,11.916375287812984,0.7888888888888889,0.0001101954028340395
LP002938,Male,1,0,Graduate,1,16120,0.0,260.0,360.0,1.0,Urban,1,5.564520407322694,9.687878048875998,16120.0,9.687878048875998,16.1245154965971,0.7222222222222222,4.4802867383512545e-05
LP002940,Male,0,0,Not Graduate,0,3833,0.0,110.0,360.0,1.0,Rural,1,4.709530201312334,8.251663923605589,3833.0,8.251663923605589,10.488088481701515,0.3055555555555556,7.971707684726208e-05
LP002941,Male,1,2,Not Graduate,1,6383,1000.0,187.0,360.0,1.0,Rural,0,5.236441962829949,8.761550139129644,7383.0,8.907070776182689,13.674794331177344,0.5194444444444445,7.035682574081599e-05
LP002943,Male,0,0,Graduate,0,2987,0.0,88.0,360.0,0.0,Semiurban,0,4.48863636973214,8.002359546252707,2987.0,8.002359546252707,9.38083151964686,0.24444444444444444,8.183610460142097e-05
LP002945,Male,1,0,Graduate,1,9963,0.0,180.0,360.0,1.0,Rural,1,5.198497031265826,9.20673387638207,9963.0,9.20673387638207,13.416407864998739,0.5,5.018568704205561e-05
LP002948,Male,1,2,Graduate,0,5780,0.0,192.0,360.0,1.0,Urban,1,5.262690188904886,8.662331957082475,5780.0,8.662331957082475,13.856406460551018,0.5333333333333333,9.22722029988466e-05
LP002949,Female,0,3+,Graduate,0,416,41667.0,350.0,180.0,1.0,Urban,0,5.860786223465865,6.0330862217988015,42083.0,10.647422899928179,18.708286933869708,1.9444444444444444,4.620498644213684e-05
LP002950,Male,1,0,Not Graduate,0,2894,2792.0,155.0,360.0,1.0,Rural,1,5.049856007249537,7.970740390007095,5686.0,8.645938147306799,12.449899597988733,0.4305555555555556,7.572204635166296e-05
LP002953,Male,1,3+,Graduate,0,5703,0.0,128.0,360.0,1.0,Urban,1,4.859812404361672,8.648922962094131,5703.0,8.648922962094131,11.313708498984761,0.35555555555555557,6.234535429695871e-05
LP002958,Male,0,0,Graduate,0,3676,4301.0,172.0,360.0,1.0,Rural,1,5.153291594497779,8.209852481301272,7977.0,8.984443032465352,13.114877048604,0.4777777777777778,5.989441867591548e-05
LP002959,Female,1,1,Graduate,0,12000,0.0,496.0,360.0,1.0,Semiurban,1,6.208590026096629,9.392745258631441,12000.0,9.392745258631441,22.271057451320086,1.3777777777777778,0.00011481481481481481
LP002960,Male,1,0,Not Graduate,0,2400,3800.0,128.0,180.0,1.0,Urban,0,4.859812404361672,7.783640596221253,6200.0,8.732465848349879,11.313708498984761,0.7111111111111111,0.00011469534050179213
LP002961,Male,1,1,Graduate,0,3400,2500.0,173.0,360.0,1.0,Semiurban,1,5.159055299214529,8.131824785007195,5900.0,8.682877107057168,13.152946437965905,0.48055555555555557,8.145009416195857e-05
LP002964,Male,1,2,Not Graduate,0,3987,1411.0,157.0,360.0,1.0,Rural,1,5.062595033026967,8.291045131081729,5398.0,8.593969030218286,12.529964086141668,0.4361111111111111,8.079123955374418e-05
LP002974,Male,1,0,Graduate,0,3232,1950.0,108.0,360.0,1.0,Rural,1,4.6913478822291435,8.081165777725433,5182.0,8.553139318189707,10.392304845413264,0.3,5.789270551910459e-05
LP002978,Female,0,0,Graduate,0,2900,0.0,71.0,360.0,1.0,Rural,1,4.276666119016055,7.972810784121404,2900.0,7.972810784121404,8.426149773176359,0.19722222222222222,6.800766283524904e-05
LP002979,Male,1,3+,Graduate,0,4106,0.0,40.0,180.0,1.0,Rural,1,3.713572066704308,8.320448113956559,4106.0,8.320448113956559,6.324555320336759,0.2222222222222222,5.4121340044379494e-05
LP002983,Male,1,1,Graduate,0,8072,240.0,253.0,360.0,1.0,Urban,1,5.537334267018537,8.996280439395015,8312.0,9.025575833531088,15.905973720586866,0.7027777777777777,8.454978077210992e-05
LP002984,Male,1,2,Graduate,0,7583,0.0,187.0,360.0,1.0,Urban,1,5.236441962829949,8.933796043934858,7583.0,8.933796043934858,13.674794331177344,0.5194444444444445,6.850117953902736e-05
LP002990,Female,0,0,Graduate,1,4583,0.0,133.0,360.0,0.0,Semiurban,0,4.897839799950911,8.430327258394575,4583.0,8.430327258394575,11.532562594670797,0.36944444444444446,8.06119232913909e-05
